State,County,Domain Category,Value
NEW YORK,WESTCHESTER,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
NEW YORK,BROOME,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
NEW YORK,BROOME,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
NEW YORK,BROOME,INVENTORY OF MILK COWS: (20 TO 49 HEAD),4
NEW YORK,BROOME,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
NEW YORK,BROOME,INVENTORY OF MILK COWS: (500 OR MORE HEAD),3
NEW YORK,CHEMUNG,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
NEW YORK,CHEMUNG,INVENTORY OF MILK COWS: (100 TO 199 HEAD),8
NEW YORK,CHEMUNG,INVENTORY OF MILK COWS: (20 TO 49 HEAD),4
NEW YORK,CHEMUNG,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
NEW YORK,CHEMUNG,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
NEW YORK,CHEMUNG,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
NEW YORK,SCHUYLER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
NEW YORK,SCHUYLER,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
NEW YORK,SCHUYLER,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
NEW YORK,SCHUYLER,INVENTORY OF MILK COWS: (20 TO 49 HEAD),10
NEW YORK,SCHUYLER,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
NEW YORK,SCHUYLER,INVENTORY OF MILK COWS: (500 OR MORE HEAD),3
NEW YORK,TIOGA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),15
NEW YORK,TIOGA,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
NEW YORK,TIOGA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),5
NEW YORK,TIOGA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),8
NEW YORK,TIOGA,INVENTORY OF MILK COWS: (200 TO 499 HEAD),17
NEW YORK,TIOGA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),12
NEW YORK,TIOGA,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
NEW YORK,TOMPKINS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
NEW YORK,TOMPKINS,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
NEW YORK,TOMPKINS,INVENTORY OF MILK COWS: (20 TO 49 HEAD),3
NEW YORK,TOMPKINS,INVENTORY OF MILK COWS: (200 TO 499 HEAD),8
NEW YORK,TOMPKINS,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
NEW YORK,TOMPKINS,INVENTORY OF MILK COWS: (500 OR MORE HEAD),4
NEW YORK,ALLEGANY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),22
NEW YORK,ALLEGANY,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
NEW YORK,ALLEGANY,INVENTORY OF MILK COWS: (100 TO 199 HEAD),5
NEW YORK,ALLEGANY,INVENTORY OF MILK COWS: (20 TO 49 HEAD),3
NEW YORK,ALLEGANY,INVENTORY OF MILK COWS: (200 TO 499 HEAD),3
NEW YORK,ALLEGANY,INVENTORY OF MILK COWS: (50 TO 99 HEAD),9
NEW YORK,ALLEGANY,INVENTORY OF MILK COWS: (500 OR MORE HEAD),3
NEW YORK,CATTARAUGUS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),18
NEW YORK,CATTARAUGUS,INVENTORY OF MILK COWS: (10 TO 19 HEAD),7
NEW YORK,CATTARAUGUS,INVENTORY OF MILK COWS: (100 TO 199 HEAD),5
NEW YORK,CATTARAUGUS,INVENTORY OF MILK COWS: (20 TO 49 HEAD),11
NEW YORK,CATTARAUGUS,INVENTORY OF MILK COWS: (200 TO 499 HEAD),13
NEW YORK,CATTARAUGUS,INVENTORY OF MILK COWS: (50 TO 99 HEAD),11
NEW YORK,CATTARAUGUS,INVENTORY OF MILK COWS: (500 OR MORE HEAD),5
NEW YORK,CHAUTAUQUA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),35
NEW YORK,CHAUTAUQUA,INVENTORY OF MILK COWS: (10 TO 19 HEAD),8
NEW YORK,CHAUTAUQUA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),16
NEW YORK,CHAUTAUQUA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),14
NEW YORK,CHAUTAUQUA,INVENTORY OF MILK COWS: (200 TO 499 HEAD),16
NEW YORK,CHAUTAUQUA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),8
NEW YORK,CHAUTAUQUA,INVENTORY OF MILK COWS: (500 OR MORE HEAD),12
NEW YORK,STEUBEN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),41
NEW YORK,STEUBEN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),6
NEW YORK,STEUBEN,INVENTORY OF MILK COWS: (100 TO 199 HEAD),14
NEW YORK,STEUBEN,INVENTORY OF MILK COWS: (20 TO 49 HEAD),23
NEW YORK,STEUBEN,INVENTORY OF MILK COWS: (200 TO 499 HEAD),4
NEW YORK,STEUBEN,INVENTORY OF MILK COWS: (50 TO 99 HEAD),35
NEW YORK,STEUBEN,INVENTORY OF MILK COWS: (500 OR MORE HEAD),14
NEW YORK,ERIE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),9
NEW YORK,ERIE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),3
NEW YORK,ERIE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),7
NEW YORK,ERIE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),4
NEW YORK,ERIE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),7
NEW YORK,ERIE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),17
NEW YORK,ERIE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),5
NEW YORK,GENESEE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NEW YORK,GENESEE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),6
NEW YORK,GENESEE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
NEW YORK,GENESEE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
NEW YORK,GENESEE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),10
NEW YORK,GENESEE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),6
NEW YORK,GENESEE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),14
NEW YORK,LIVINGSTON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),14
NEW YORK,LIVINGSTON,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
NEW YORK,LIVINGSTON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),6
NEW YORK,LIVINGSTON,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
NEW YORK,LIVINGSTON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),19
NEW YORK,MONROE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
NEW YORK,MONROE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
NEW YORK,MONROE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
NEW YORK,NIAGARA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NEW YORK,NIAGARA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
NEW YORK,NIAGARA,INVENTORY OF MILK COWS: (200 TO 499 HEAD),5
NEW YORK,NIAGARA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
NEW YORK,NIAGARA,INVENTORY OF MILK COWS: (500 OR MORE HEAD),5
NEW YORK,ONTARIO,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
NEW YORK,ONTARIO,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
NEW YORK,ONTARIO,INVENTORY OF MILK COWS: (100 TO 199 HEAD),10
NEW YORK,ONTARIO,INVENTORY OF MILK COWS: (20 TO 49 HEAD),27
NEW YORK,ONTARIO,INVENTORY OF MILK COWS: (200 TO 499 HEAD),12
NEW YORK,ONTARIO,INVENTORY OF MILK COWS: (50 TO 99 HEAD),19
NEW YORK,ONTARIO,INVENTORY OF MILK COWS: (500 OR MORE HEAD),13
NEW YORK,ORLEANS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),9
NEW YORK,ORLEANS,INVENTORY OF MILK COWS: (20 TO 49 HEAD),3
NEW YORK,ORLEANS,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
NEW YORK,ORLEANS,INVENTORY OF MILK COWS: (50 TO 99 HEAD),3
NEW YORK,ORLEANS,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
NEW YORK,SENECA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),15
NEW YORK,SENECA,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
NEW YORK,SENECA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),6
NEW YORK,SENECA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),22
NEW YORK,SENECA,INVENTORY OF MILK COWS: (200 TO 499 HEAD),4
NEW YORK,SENECA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),18
NEW YORK,WAYNE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),16
NEW YORK,WAYNE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),4
NEW YORK,WAYNE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),4
NEW YORK,WAYNE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
NEW YORK,WAYNE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),12
NEW YORK,WAYNE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),4
NEW YORK,WYOMING,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
NEW YORK,WYOMING,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
NEW YORK,WYOMING,INVENTORY OF MILK COWS: (100 TO 199 HEAD),10
NEW YORK,WYOMING,INVENTORY OF MILK COWS: (20 TO 49 HEAD),5
NEW YORK,WYOMING,INVENTORY OF MILK COWS: (200 TO 499 HEAD),34
NEW YORK,WYOMING,INVENTORY OF MILK COWS: (50 TO 99 HEAD),6
NEW YORK,WYOMING,INVENTORY OF MILK COWS: (500 OR MORE HEAD),26
NEW YORK,YATES,INVENTORY OF MILK COWS: (1 TO 9 HEAD),18
NEW YORK,YATES,INVENTORY OF MILK COWS: (10 TO 19 HEAD),4
NEW YORK,YATES,INVENTORY OF MILK COWS: (20 TO 49 HEAD),86
NEW YORK,YATES,INVENTORY OF MILK COWS: (200 TO 499 HEAD),3
NEW YORK,YATES,INVENTORY OF MILK COWS: (50 TO 99 HEAD),69
NEW YORK,YATES,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
NORTH CAROLINA,GREENE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,GREENE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
NORTH CAROLINA,JOHNSTON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
NORTH CAROLINA,JONES,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,PAMLICO,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,PITT,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,PITT,INVENTORY OF MILK COWS: (10 TO 19 HEAD),3
NORTH CAROLINA,WAYNE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,WAYNE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
NORTH CAROLINA,ALEXANDER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,ALEXANDER,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
NORTH CAROLINA,ALEXANDER,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
NORTH CAROLINA,ALEXANDER,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
NORTH CAROLINA,CATAWBA,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
NORTH CAROLINA,CATAWBA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
NORTH CAROLINA,CATAWBA,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
NORTH CAROLINA,CATAWBA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
NORTH CAROLINA,CHATHAM,INVENTORY OF MILK COWS: (1 TO 9 HEAD),10
NORTH CAROLINA,CHATHAM,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
NORTH CAROLINA,CHATHAM,INVENTORY OF MILK COWS: (100 TO 199 HEAD),6
NORTH CAROLINA,CHATHAM,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
NORTH CAROLINA,DAVIDSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
NORTH CAROLINA,DAVIDSON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
NORTH CAROLINA,DAVIDSON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
NORTH CAROLINA,DAVIE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,DAVIE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
NORTH CAROLINA,IREDELL,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
NORTH CAROLINA,IREDELL,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
NORTH CAROLINA,IREDELL,INVENTORY OF MILK COWS: (100 TO 199 HEAD),6
NORTH CAROLINA,IREDELL,INVENTORY OF MILK COWS: (200 TO 499 HEAD),3
NORTH CAROLINA,IREDELL,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
NORTH CAROLINA,IREDELL,INVENTORY OF MILK COWS: (500 OR MORE HEAD),8
NORTH CAROLINA,RANDOLPH,INVENTORY OF MILK COWS: (1 TO 9 HEAD),11
NORTH CAROLINA,RANDOLPH,INVENTORY OF MILK COWS: (10 TO 19 HEAD),3
NORTH CAROLINA,RANDOLPH,INVENTORY OF MILK COWS: (200 TO 499 HEAD),3
NORTH CAROLINA,RANDOLPH,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
NORTH CAROLINA,RANDOLPH,INVENTORY OF MILK COWS: (500 OR MORE HEAD),3
NORTH CAROLINA,ROWAN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
NORTH CAROLINA,ROWAN,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
NORTH CAROLINA,ROWAN,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
NORTH CAROLINA,ROWAN,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
NORTH CAROLINA,ROWAN,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
NORTH CAROLINA,WAKE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
NORTH CAROLINA,WAKE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
NORTH CAROLINA,WAKE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
NORTH CAROLINA,WAKE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
NORTH CAROLINA,CURRITUCK,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,EDGECOMBE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,MARTIN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,NASH,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
NORTH CAROLINA,ALLEGHANY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
NORTH CAROLINA,ALLEGHANY,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
NORTH CAROLINA,ASHE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
NORTH CAROLINA,ASHE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),3
NORTH CAROLINA,AVERY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
NORTH CAROLINA,CALDWELL,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
NORTH CAROLINA,SURRY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
NORTH CAROLINA,SURRY,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
NORTH CAROLINA,WATAUGA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
NORTH CAROLINA,WATAUGA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
NORTH CAROLINA,WILKES,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
NORTH CAROLINA,WILKES,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
NORTH CAROLINA,WILKES,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
NORTH CAROLINA,YADKIN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
NORTH CAROLINA,YADKIN,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
NORTH CAROLINA,ALAMANCE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
NORTH CAROLINA,ALAMANCE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
NORTH CAROLINA,ALAMANCE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),6
NORTH CAROLINA,CASWELL,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
NORTH CAROLINA,DURHAM,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,FORSYTH,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
NORTH CAROLINA,FRANKLIN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),9
NORTH CAROLINA,GRANVILLE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
NORTH CAROLINA,GRANVILLE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
NORTH CAROLINA,GUILFORD,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
NORTH CAROLINA,GUILFORD,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
NORTH CAROLINA,GUILFORD,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
NORTH CAROLINA,GUILFORD,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
NORTH CAROLINA,GUILFORD,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
NORTH CAROLINA,ORANGE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
NORTH CAROLINA,ORANGE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
NORTH CAROLINA,ORANGE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
NORTH CAROLINA,PERSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
NORTH CAROLINA,PERSON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
NORTH CAROLINA,ROCKINGHAM,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
NORTH CAROLINA,ROCKINGHAM,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
NORTH CAROLINA,STOKES,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
NORTH CAROLINA,VANCE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,WARREN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,BLADEN,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
NORTH CAROLINA,BRUNSWICK,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,COLUMBUS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,CUMBERLAND,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,DUPLIN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
NORTH CAROLINA,DUPLIN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
NORTH CAROLINA,HARNETT,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
NORTH CAROLINA,ONSLOW,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
NORTH CAROLINA,PENDER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
NORTH CAROLINA,ROBESON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
NORTH CAROLINA,SAMPSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,SAMPSON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
NORTH CAROLINA,ANSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
NORTH CAROLINA,ANSON,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
NORTH CAROLINA,ANSON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
NORTH CAROLINA,CABARRUS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
NORTH CAROLINA,CABARRUS,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
NORTH CAROLINA,CABARRUS,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
NORTH CAROLINA,CLEVELAND,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
NORTH CAROLINA,CLEVELAND,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
NORTH CAROLINA,CLEVELAND,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
NORTH CAROLINA,GASTON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
NORTH CAROLINA,GASTON,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
NORTH CAROLINA,GASTON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
NORTH CAROLINA,LINCOLN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
NORTH CAROLINA,LINCOLN,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
NORTH CAROLINA,LINCOLN,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
NORTH CAROLINA,MONTGOMERY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,MOORE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
NORTH CAROLINA,STANLY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,STANLY,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
NORTH CAROLINA,UNION,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
NORTH CAROLINA,UNION,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
NORTH CAROLINA,UNION,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
NORTH CAROLINA,BUNCOMBE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),13
NORTH CAROLINA,BUNCOMBE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),4
NORTH CAROLINA,BUNCOMBE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
NORTH CAROLINA,BUNCOMBE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
NORTH CAROLINA,BURKE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
NORTH CAROLINA,CHEROKEE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
NORTH CAROLINA,GRAHAM,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
NORTH CAROLINA,HAYWOOD,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,HAYWOOD,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
NORTH CAROLINA,HAYWOOD,INVENTORY OF MILK COWS: (200 TO 499 HEAD),3
NORTH CAROLINA,HENDERSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,HENDERSON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
NORTH CAROLINA,JACKSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
NORTH CAROLINA,MACON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),7
NORTH CAROLINA,MADISON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
NORTH CAROLINA,MCDOWELL,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
NORTH CAROLINA,MITCHELL,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
NORTH CAROLINA,POLK,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
NORTH CAROLINA,RUTHERFORD,INVENTORY OF MILK COWS: (1 TO 9 HEAD),7
NORTH CAROLINA,SWAIN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH CAROLINA,YANCEY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
NORTH DAKOTA,FOSTER,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
NORTH DAKOTA,KIDDER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH DAKOTA,KIDDER,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
NORTH DAKOTA,STUTSMAN,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
NORTH DAKOTA,STUTSMAN,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
NORTH DAKOTA,STUTSMAN,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
NORTH DAKOTA,BARNES,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH DAKOTA,BARNES,INVENTORY OF MILK COWS: (20 TO 49 HEAD),3
NORTH DAKOTA,CASS,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
NORTH DAKOTA,CASS,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
NORTH DAKOTA,TRAILL,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH DAKOTA,BENSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
NORTH DAKOTA,BOTTINEAU,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH DAKOTA,MCHENRY,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
NORTH DAKOTA,MCHENRY,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
NORTH DAKOTA,ROLETTE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
NORTH DAKOTA,GRAND FORKS,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
NORTH DAKOTA,NELSON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
NORTH DAKOTA,RAMSEY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
NORTH DAKOTA,MOUNTRAIL,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
NORTH DAKOTA,RENVILLE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH DAKOTA,WARD,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
NORTH DAKOTA,WILLIAMS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
NORTH DAKOTA,BURLEIGH,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
NORTH DAKOTA,GRANT,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
NORTH DAKOTA,MORTON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
NORTH DAKOTA,MORTON,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
NORTH DAKOTA,MORTON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),5
NORTH DAKOTA,MORTON,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
NORTH DAKOTA,MORTON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
NORTH DAKOTA,DICKEY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
NORTH DAKOTA,LA MOURE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
NORTH DAKOTA,LA MOURE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
NORTH DAKOTA,LOGAN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),4
NORTH DAKOTA,LOGAN,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
NORTH DAKOTA,LOGAN,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
